SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,song_hotttnesss,artist_familiarity,artist_hotttnesss,release,analysis_sample_rate,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,track_id
2355,"b'SOSZDCF12A6D4FCC54'",228300,"b'Latin Jazz (Jazz Club)'","b'AROUOZZ1187B9ABE51'",40.79195,"b'New York NY [Spanish Harlem]'",-73.94512,"b'Willie Bobo'",0.0,139.49342,0,0.516,113.552,7,0.595,"b"It's Not Unusual"",2008,nan,0.5888271005018058,0.3796711247498673,b'Latin Jazz (Jazz Club)',22050,0.136,0.0,0,-12.039,1,128.522,b'TRAHYVC128F421BB24'
2356,"b'SOZUSPS12AB018DD52'",719172,"b'Industrial Panorama'","b'AR2D0XK1187B98EC4A'",,"b''",,"b'Johnny Pearson'",0.0,105.92608,8,0.252,107.93,4,0.0,"b'Running Sabotage'",0,nan,0.42185316354699354,0.3239973685746361,b'Industrial Panorama',22050,0.148,0.0,8,-14.579,0,102.336,b'TRAHYVL12903CC97AB'
2357,"b'SOPDIKM12AB017E911'",629722,"b'West Side Story - Original Broadway Cast'","b'ARV38Z81187B98E608'",,"b''",,"b'The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra'",0.0,185.99138,7,0.593,111.506,3,0.639,"b'The Dance at The Gym'",0,nan,0.5654823506955199,0.3912425060150865,b'West Side Story - Original Broadway Cast',22050,0.514,0.0,7,-14.953,1,178.817,b'TRAHZAL128F9323495'
2358,"b'SORVOHB12A81C24347'",277276,"b'The Fifth Ave'","b'ARCRR5X1187FB3BD4A'",,"b''",,"b'Elva Hsiao'",0.0,287.92118,1,0.806,135.778,4,0.389,"b'Shi Qu Ni'",0,nan,0.48221286999195057,0.3745312554413246,b'The Fifth Ave',22050,0.826,0.0,1,-6.916,1,278.338,b'TRAHZBL128F4256274'
2359,"b'SOQGWBX12AB017E456'",406997,"b'Les Affranchis'","b'ARE2XN81187B98BB83'",,"b''",,"b'Alexis HK'",0.0,202.57914,11,0.483,160.066,4,0.356,"b'Maudits anglois'",2009,0.3277366831778408,0.629399857237666,0.34526923491125083,b'Les Affranchis',22050,0.137,0.0,11,-12.215,0,197.538,b'TRAHZCF128F9316036'
2360,"b'SOXADYA12A8C135E39'",287223,"b'X.O. Experience'","b'ARLLUSZ1187B98ACDC'",,"b''",,"b'Tha Liks featuring King T'",0.0,251.6371,1,0.162,89.311,5,0.599,"b'The Bubble'",2001,nan,0.536655656311645,0.0,b'X.O. Experience',22050,0.0,0.0,1,-5.17,1,251.637,b'TRAHZET128F4271AA0'
2361,"b'SOEZUVC12AB0187534'",569913,"b'Moon In Scorpio'","b'ARZHXR61187FB3D065'",40.65507,"b'Brooklyn'",-73.94888,"b'The Family Stand'",0.0,413.54404,9,0.77,122.691,4,1.0,"b'The Education Of Jamie'",0,0.0,0.5136323025791891,0.3786564863242852,b'Moon In Scorpio',22050,0.275,0.0,9,-10.216,0,400.347,b'TRAHZFD12903C9AC7E'
2362,"b'SORLQLI12A8C1373BB'",93181,"b'Jukebox Hits 1940-1951'","b'AR4UJ7O1187B994010'",34.30246,"b'Darlington SC'",-79.87162,"b'Buddy Johnson'",0.0,171.38893,1,0.693,67.176,1,0.721,"b'Because - Part 1'",0,nan,0.3820824048277188,0.2902068230293281,b'Jukebox Hits 1940-1951',22050,0.195,0.0,1,-10.03,1,168.414,b'TRAHZFG128F4275C87'
2363,"b'SOLLQHF12A8C13FC20'",310877,"b'Ganas De Vivir'","b'ARNTTHK1187B98FF64'",,"b'C\xc3\xa1diz'",,"b'Andy & Lucas'",0.0,289.12281,1,0.891,143.855,4,0.589,"b'Dios Bendiga'",0,0.42744657148843085,0.5381377399132121,0.4003877565967999,b'Ganas De Vivir',22050,0.0,0.0,1,-3.628,0,279.8,b'TRAHZFI128F92C21D6'
2364,"b'SOLVUQB12A6D4F7DF3'",26379,"b'Bush Doctor'","b'ARW0Z9V1187B9A0699'",,"b'Westmoreland Jamaica'",,"b'Peter Tosh'",0.0,238.23628,11,0.299,92.643,4,0.0,"b'Soon Come (2002 Digital Remaster)'",1978,nan,0.7227339629633907,0.4654923562443533,b'Bush Doctor',22050,0.369,0.0,11,-7.261,0,223.48,b'TRAHZHD128F1462C2D'
2365,"b'SOHMHLN12AC90977FE'",599320,"b'The Roots Of Rap: Classic Recordings From The 1920s & 30s'","b'ARDK0551187FB5AC48'",31.30627,"b'Marlin TX'",-96.89774,"b'Blind Willie Johnson'",0.0,189.3873,5,0.215,164.641,1,0.0,"b"If I Had My Way I'd Tear This Building Down"",1996,0.35853497592151906,0.6073269822745797,0.4011447414777875,b'The Roots Of Rap: Classic Recordings From The 1920s & 30s',22050,0.177,0.0,5,-16.111,1,182.793,b'TRAHZIL12903CF1DC2'
2366,"b'SONFCKJ12AB0185138'",571600,"b'Is This Room Getting Smaller?'","b'AREW7CO1187B9A1B0D'",34.05349,"b'Los Angeles CA'",-118.24532,"b'Onesidezero'",0.0,228.80608,11,0.568,86.844,4,1.0,"b'Awake (Album Version)'",2001,0.20639691576396524,0.5966423960408724,0.3381040097228484,b'Is This Room Getting Smaller?',22050,2.473,0.0,11,-6.036,0,228.806,b'TRAHZLK12903CA2DCA'
2367,"b'SOXFCPM12AB01896CC'",759590,"b'Confi\xc3\xa1'","b'ARS4KT21187B9B9438'",,"b''",,"b'Fito Paez'",0.0,273.03138,4,0.127,124.989,4,0.0,"b'La Ley De La Vida'",2010,0.4961753356732933,0.6578268856404534,0.45873080635884184,b'Confi\xc3\xa1',22050,0.165,0.0,4,-6.116,0,265.41,b'TRAHZLT12903CBEE31'
2368,"b'SOEGTGH12A6D4F7DF4'",1593,"b'All I Want'","b'AR35YUO1187B9AD83E'",55.8578,"b'Glasgow Scotland'",-4.24251,"b'Wet Wet Wet'",0.0,257.25342,2,0.393,93.156,4,0.824,"b'Goodnight Girl'",1992,nan,0.6422807694263776,0.41119568787754324,b'All I Want',22050,0.288,0.0,2,-4.925,1,247.728,b'TRAHZMM128E07838FF'
2369,"b'SOWMYVP12AB017BB47'",538806,"b'My Own Set Of Rules'","b'ARUNHZF122988ED7DA'",35.21962,"b'North Carolina'",-80.01955,"b'Lou Reid & Carolina'",0.0,145.94567,4,0.014,109.696,4,0.653,"b"It's So Hard To Stumble (When You're Down On Your Knees)"",0,0.0,0.49477114216963425,0.21708353351297105,b'My Own Set Of Rules',22050,0.165,0.0,4,-9.063,1,137.485,b'TRAHZNL128F9312B48'
2370,"b'SOBABBA12AC468ADD9'",735329,"b'This Is You'","b'ARDD1RC1187B9B52B4'",,"b''",,"b'Jacob Young'",0.0,335.93424,5,0.275,77.635,5,0.672,"b'Print'",0,0.0,0.49544592177023467,0.294861261887382,b'This Is You',22050,0.345,0.0,5,-21.498,1,327.819,b'TRAHZOF12903CF3F75'
2371,"b'SOLTUPQ12AAF3B2B85'",529997,"b'Paradigm Shift'","b'AREOREU1187B99AACD'",-41.28054,"b'Wellington'",174.76714,"b'Rhian Sheehan'",0.0,200.77669,5,0.158,98.998,4,0.905,"b"An Afternoon On the Moon (Jet Jaguar's Remix)"",2001,nan,0.5580077519194866,0.41478065907349704,b'Paradigm Shift',22050,0.061,0.0,5,-12.88,0,192.244,b'TRAHZQF128F92F7F6C'
2372,"b'SOFCKRY12AAF3B2FAF'",382118,"b'Powerful Stuff'","b'ARBFDJW1187B9AD27A'",30.2676,"b'Austin TX'",-97.74298,"b'The Fabulous Thunderbirds'",0.0,221.23057,4,0.69,110.98,3,1.0,"b"Rainin' In My Heart"",1989,0.21508031850922793,0.6231542839712871,0.42935351499935154,b'Powerful Stuff',22050,0.473,0.0,4,-14.977,0,212.91,b'TRAHZQU128F92DDCAB'
2373,"b'SOOFGBS12AB017F30A'",545975,"b'Steel Box Collection - Leo Ku'","b'AR8QHU51187B9A3341'",,"b''",,"b'Leo Ku'",0.0,280.55465,4,0.299,110.007,4,1.0,"b'Ai De Jie Shi'",0,nan,0.4832786573317407,0.36062871613623815,b'Steel Box Collection - Leo Ku',22050,0.0,0.0,4,-9.801,1,274.901,b'TRAHZSF128F9324CED'
2374,"b'SOVJBXW12AB017FE32'",457846,"b'Temporary Measures'","b'ARKKTIY11F4C845817'",49.38426,"b'CANADA - Ontario'",-84.75627,"b'Chris Vickery'",0.0,191.7122,0,0.417,141.868,4,0.0,"b'Jokers and Thieves'",0,0.34092275586437804,0.16485330120346647,0.0,b'Temporary Measures',22050,0.078,0.0,0,-9.22,1,185.504,b'TRAHZVZ128F9322915'
2375,"b'SORYDTU12AB0184426'",462774,"b'Thugz Of War'","b'ARJNOOU11F4C845A6A'",,"b''",,"b'Riviera Regime'",0.0,275.22567,2,0.02,93.03,4,0.934,"b"Doin' It"",0,0.0,0.5355553591392451,0.17153224239720058,b'Thugz Of War',22050,0.0,0.0,2,-5.572,1,262.809,b'TRAHZXW128F932FAFC'
2376,"b'SONYMCA12AB0184228'",347392,"b'Official Space Tape'","b'ARTL6FB1187FB4EAA7'",,"b''",,"b'Kool Keith'",0.0,222.30159,9,0.459,181.208,4,0.0,"b'Wanna Be A Star'",1996,0.3231121208952123,0.6396142011782292,0.46455028067867915,b'Official Space Tape',22050,0.0,0.0,9,-4.224,0,222.302,b'TRAHZXY128F930A09A'
2377,"b'SOCVLYM12A8C13A799'",297735,"b"Heard 'Em Say"","b'ARRH63Y1187FB47783'",,"b'Atlanta GA'",,"b'Kanye West / Adam Levine'",0.0,204.5122,6,0.0,95.098,4,1.0,"b"Heard 'Em Say"",2005,nan,0.8772137459246516,1.0825025567261237,b"Heard 'Em Say",22050,0.0,0.0,6,-11.38,1,196.499,b'TRAIACZ128F428C60A'
2378,"b'SOEHCUK12AC468B7DE'",606097,"b'Rockers Vibration'","b'AR78ZID1187B9B31ED'",18.11526,"b'Jamaica'",-77.27348,"b'Mikey Dread'",0.0,193.12281,6,0.195,132.088,4,0.674,"b'Hot Cross Bun'",1982,nan,0.5856831498303938,0.3604457658067229,b'Rockers Vibration',22050,0.14,0.0,6,-8.173,0,185.359,b'TRAIADF12903D0023E'
2379,"b'SOSVKSI12A8C133503'",286965,"b'An Austin Rhythm And Blues Christmas'","b'ARRWQW61187FB5B301'",30.2676,"b'Austin TX'",-97.74298,"b'Lou Ann Barton'",0.0,241.26649,3,0.367,87.485,3,0.286,"b'Please Come Home For Christmas'",1986,0.45404276609111616,0.4697476242898995,0.3793968056631117,b'An Austin Rhythm And Blues Christmas',22050,0.078,0.0,3,-10.733,1,235.572,b'TRAIAFH128F4271742'
2380,"b'SOIOVSS12AAF3B38A6'",529997,"b'Paradigm Shift'","b'AREOREU1187B99AACD'",-41.28054,"b'Wellington'",174.76714,"b'Rhian Sheehan'",0.0,288.62649,1,0.752,42.782,1,0.0,"b'Existing Alone'",2001,0.2707759989463275,0.5580077519194866,0.41478065907349704,b'Paradigm Shift',22050,0.0,0.0,1,-17.549,1,286.169,b'TRAIAFX128F92F7F4C'
2381,"b'SONGBCL12A8C1410C2'",171941,"b'Gift Grub 8 - The G Factor'","b'AROIHOI122988FEB8E'",,"b''",,"b'Mario Rosenstock'",0.0,199.57506,0,0.548,84.871,3,0.586,"b'Paint Ball'",0,nan,0.3345427836570606,0.04903438084848781,b'Gift Grub 8 - The G Factor',22050,0.253,0.0,0,-11.924,1,190.862,b'TRAIAID128F4298FF9'
2382,"b'SOGNRMY12AB01856F8'",346208,"b'20 A\xc3\xb1os'","b'ARAMIDF1187FB3D8D4'",,"b''",,"b'Alejandro Lerner'",0.0,199.54893,9,0.446,140.186,4,0.0,"b'Nena Neur\xc3\xb3tica'",0,nan,0.5567508230551141,0.3615879415321665,b'20 A\xc3\xb1os',22050,0.229,0.0,9,-5.585,1,195.965,b'TRAIAIH128F9308AC7'
2383,"b'SOZRNIB12A58A793A3'",599859,"b"The Cornshucker's Frolic: Classic Recordings From The 1920's & 30's_ Vol. 2"","b'AREE69X1187FB438D6'",,"b''",,"b"Cannon's Jug Stompers"",0.0,167.88853,2,0.503,95.227,4,0.0,"b'Mule Get Up In The Alley'",0,nan,0.487124953028941,0.33880017612266716,b"The Cornshucker's Frolic: Classic Recordings From The 1920's & 30's_ Vol. 2",22050,0.229,0.0,2,-16.521,1,162.435,b'TRAIAJT12903CED2F9'
2384,"b'SOMFRXG12A8AE48196'",278003,"b'Reach For The Ground'","b'ARY4N501187B9A5DE9'",51.50632,"b'London'",-0.12714,"b'The Ghost Of Lemora'",0.0,208.69179,11,0.34,136.89,4,0.626,"b'Reach For The Ground'",0,0.46894668418570473,0.48695742941692977,0.32609905980701764,b'Reach For The Ground',22050,0.125,0.0,11,-7.105,0,190.317,b'TRAIAJU128F42581EF'
2385,"b'SOKLCOF12A8C134657'",148743,"b'How Far? How Fast?'","b'AR2RVGR1187B9B3219'",34.05349,"b'Los Angeles'",-118.24532,"b'Robin Frederick'",0.0,272.01261,3,0.081,119.727,4,0.0,"b'Calling Dr Zarkov'",0,0.0,0.43170703571712526,0.24122427492173157,b'How Far? How Fast?',22050,0.485,0.0,3,-12.237,1,253.62,b'TRAIALS128F425A9E3'
2386,"b'SOYOFSW12A6D4FA9F1'",74608,"b'Open Fire'","b'ARGQANQ11F50C4769E'",37.87869,"b'San Francisco Bay Area'",-121.94345,"b'Y&T'",0.0,275.9571,6,0.44,170.773,4,0.332,"b'Black Tiger'",1982,0.3347065490692206,0.5977948593550263,0.41889580391387266,b'Open Fire',22050,0.0,0.0,6,-8.112,0,275.957,b'TRAIAMS128EF34DC1B'
2387,"b'SOOBUUM12A8C13696A'",599236,"b'Solid Ground'","b'ARNCOPS1187FB5A086'",,"b''",,"b'Dolores Keane'",0.0,229.92934,9,0.56,114.093,4,0.717,"b'Telling Me Lies'",1993,0.0,0.5197790824585609,0.3480000192012373,b'Solid Ground',22050,0.0,0.0,9,-14.375,1,220.294,b'TRAIAOL12903CEB667'
2388,"b'SOVTPTM12A8C1323B0'",242490,"b'Who\'s On The Lord\'s Side "Live'","b'ARVF2AD1187FB47580'",,"b''",,"b'Rev. Timothy Wright'",0.0,244.74077,1,0.632,208.51,4,0.406,"b'I Know A Man'",0,nan,0.3771902027015506,0.29024206999298574,b'Who\'s On The Lord\'s Side "Live',22050,0.322,0.0,1,-6.094,1,235.526,b'TRAIAQH128F423B794'
2389,"b'SOQLUSG12A8C140BA3'",223624,"b'Two Bugs And A Roach'","b'AR6BUYW1187B98E221'",34.19451,"b'Clarksdale MS'",-90.5651,"b'Earl Hooker'",0.0,298.91873,2,0.59,94.1,3,0.895,"b"Love Ain't A Play Thing"",1968,0.3347065490692206,0.545348354241224,0.34900059039255926,b'Two Bugs And A Roach',22050,0.618,0.0,2,-14.476,1,290.174,b'TRAIAQY128F4291ECC'
2390,"b'SOBVPZG12AC46862C6'",777840,"b'Mes premiers vinyls'","b'ARKJKVO1187FB49D0A'",,"b''",,"b'Mich\xc3\xa8le Bernard'",0.0,232.38485,2,0.061,83.116,4,0.805,"b'Le bar du grand d\xc3\xa9sir'",2002,nan,0.44889280503159623,0.3738629705580186,b'Mes premiers vinyls',22050,0.224,0.0,2,-12.838,0,219.225,b'TRAIARL12903CEE20A'
2391,"b'SOSRJWL12AB0181C7D'",349100,"b"Billy Butler's Sugar Candy Lady"","b'ARVGPOM1187FB55737'",39.95227,"b'Philadelphia PA'",-75.16237,"b'Billy Butler'",0.0,213.99465,4,0.505,113.204,4,0.438,"b"I'm Gonna Make Her Mine - Original"",0,nan,0.518479124800566,0.2695713196825489,b"Billy Butler's Sugar Candy Lady",22050,0.427,0.0,4,-28.107,1,207.848,b'TRAIASV128F930BC5F'
2392,"b'SOKUBQW12AF72AC4E2'",418240,"b'Usher'","b'ARPDVPJ1187B9ADBE9'",,"b'Atlanta GA'",,"b'Usher'",0.0,283.89832,1,0.066,90.199,4,1.0,"b"I'll Show You Love"",1994,0.4191258929591558,0.8564489236516379,0.854637828218057,b'Usher',22050,0.142,0.0,1,-7.275,0,265.184,b'TRAIATD128F9331CD6'
2393,"b'SOLTAVH12AB0181CA9'",772499,"b'Lively Up Yourself'","b'ARAZCWP129462A97F1'",,"b''",,"b'Bob Marley'",0.0,224.96608,11,0.769,101.121,1,0.084,"b'Small Axe'",1999,nan,0.7788358274024846,0.570106511951141,b'Lively Up Yourself',22050,0.345,0.0,11,-9.715,1,215.284,b'TRAIAUB12903CDFB3D'
2394,"b'SOIAMVN12A8C13B750'",257891,"b'Z\xc3\xa8l\xc3\xa9'","b'ARWQGYW11F4C846BF2'",,"b''",,"b"Yodi's"",0.0,300.5122,6,0.348,84.672,4,1.0,"b'Z\xc3\xa9l\xc3\xa9'",0,nan,0.021666446173679545,0.0,b'Z\xc3\xa8l\xc3\xa9',22050,0.0,0.0,6,-9.432,0,285.89,b'TRAIAWE128F427700F'
2395,"b'SOLIQZK12A6D4FB91D'",56789,"b'Informal Introduction'","b'AR7AA2D1187B98B415'",,"b'Los Angeles CA'",,"b'Shade Sheist / DJ Vice / DJ Echo / Damizza'",0.0,88.39791,6,0.018,180.005,5,0.934,"b'Holla Boyz Outro'",0,0.0,0.5532839112888692,0.34613566732493495,b'Informal Introduction',22050,0.143,0.0,6,-6.016,0,78.721,b'TRAIBHP128F149C2ED'
2396,"b'SOUKQFT12A58A7B3CA'",27703,"b'Great Gentlemen Of Song / Spotlight On Andy Russell'","b'AR72THZ1187B9974EF'",,"b''",,"b'Andy Russell'",0.0,188.682,7,0.69,36.773,4,0.0,"b'Easter Parade (1992 Digital Remaster)'",0,nan,0.39925338995709225,0.2819951088354685,b'Great Gentlemen Of Song / Spotlight On Andy Russell',22050,0.392,0.0,7,-15.413,1,183.71,b'TRAIBHW128F146721B'
2397,"b'SOLLRRJ12AB01889BF'",461028,"b'Here is Fabulous Eddie Cano'","b'ARODP5P1187FB40142'",,"b''",,"b'Eddie Cano'",0.0,152.99873,0,0.698,126.029,1,0.046,"b'Green Fields  (Album Version)'",0,nan,0.3591299659014567,0.2741977710890841,b'Here is Fabulous Eddie Cano',22050,0.0,0.0,0,-15.71,0,145.548,b'TRAIBJP128F932B2FF'
2398,"b'SOWEKTS12A6310F101'",299,"b'The Bitter End'","b'AR6892W1187B9AC71B'",,"b'London England'",,"b'Placebo'",0.0,260.75383,6,0.725,78.245,4,0.567,"b'Evalia'",2003,0.6973488123429205,0.8045235206697148,0.5864333787181634,b'The Bitter End',22050,0.403,0.0,6,-10.942,1,240.692,b'TRAIBMN128E0780C96'
2399,"b'SOEBXBQ12A8AE47F49'",185937,"b'Front Row'","b'ARU2JAB1187FB50C72'",,"b''",,"b'David Meece'",0.0,185.33832,7,0.809,162.995,4,0.0,"b'Gospel Train (LP Version)'",0,0.2854586341256211,0.4704146136831491,0.3102989963854615,b'Front Row',22050,0.398,0.0,7,-6.429,1,185.338,b'TRAIBWR128F42390B3'
2400,"b'SOIBEXL12A8AE46975'",280531,"b'The Best Of'","b'AR4WHYC1187B9896E7'",,"b'Queens NY'",,"b'A Tribe Called Quest'",0.0,251.14077,2,0.161,102.829,4,1.0,"b'Scenario'",1991,0.7040988390054747,0.7700406945158101,0.5436811066612864,b'The Best Of',22050,0.0,0.0,2,-10.086,1,248.581,b'TRAIBXJ128F4260700'
2401,"b'SOOCPDS12A8AE469F0'",280211,"b'Charmer'","b'ARF2EHS1187B994F4E'",36.16778,"b'Nashville Tennessee'",-86.77836,"b'Kings Of Leon'",0.0,225.27955,11,0.682,127.006,4,0.589,"b'My Party (Kenna Remix)'",2007,0.5656665821993944,0.8457688664485438,0.7888059351620142,b'Charmer',22050,3.077,0.0,11,-6.205,0,219.852,b'TRAIBXQ128F425E6A5'
2402,"b'SOPPACU12AB017EA7E'",754127,"b'Sweet Child'","b'ARVKAWO11F50C47C9A'",,"b''",,"b'Pentangle'",0.0,159.68608,4,0.223,121.884,4,1.0,"b'Hole In The Coal'",0,nan,0.6465276371908483,0.33364914079207836,b'Sweet Child',22050,0.177,0.0,4,-17.15,0,148.138,b'TRAIBYS12903CAE55D'
2403,"b'SOULUVY12A8C13A6CE'",212126,"b'En Joy'","b'ARIP54S1187FB53259'",,"b''",,"b'Jaime Urrutia'",0.0,213.68118,2,0.746,72.91,4,0.571,"b'Suite nupcial (directo Enjoy 07)'",0,nan,0.49428210188811733,0.38381866168814227,b'En Joy',22050,0.0,0.0,2,-4.316,1,207.673,b'TRAIBZF128F4275B4A'
2404,"b'SOVBLDE12AB017F8AF'",505423,"b'Cobra Killer'","b'ARO3XZQ1187FB39351'",,"b''",,"b'Cobra Killer'",0.0,112.19546,3,0.461,86.96,3,0.3,"b'Kick Jump - Part Jump'",1998,0.34092275586437804,0.6317418017131599,0.4645254506711376,b'Cobra Killer',22050,0.949,0.0,3,-10.672,0,109.128,b'TRAICBC128F932D9F6'
2405,"b'SOZFUSK12AB01827F9'",479958,"b'Irresistible Meltdown Vol. 2'","b'ARM9QAE1187B9AF687'",-14.24292,"b'Brazil'",-54.38783,"b'Shaman'",0.0,445.77914,9,0.474,138.001,4,0.466,"b'Battle Of The Tom Tom'",0,0.0,0.6177875891018481,0.41664411403796237,b'Irresistible Meltdown Vol. 2',22050,0.287,0.0,9,-10.329,1,425.842,b'TRAICDV128F92EE216'
2406,"b'SOUHAOT12AC9071AC4'",786180,"b'Apiti_ vol. 3'","b'AR7I3G21187B98B4A2'",,"b''",,"b'Nicholas'",0.0,152.68526,9,0.0,180.874,4,0.0,"b'Poaki'",0,nan,0.48295225196672203,0.397732264641681,b'Apiti_ vol. 3',22050,0.409,0.0,9,-12.504,1,149.409,b'TRAICEE12903D04035'
2407,"b'SOUGIYB12A8C13FBF1'",307287,"b'Be Exalted'","b'ARTDBI61187FB48479'",42.99671,"b'Grand Rapids MI'",-85.59012,"b'Marvin Sapp'",0.0,264.09751,9,0.352,97.022,4,0.565,"b'Smile'",0,0.319565986882865,0.7337146964873255,0.4596654567282773,b'Be Exalted',22050,0.125,0.0,9,-8.299,0,253.243,b'TRAICFW128F42ADB39'
2408,"b'SOLZCDF12AB017DF6B'",450834,"b'Lickerish'","b'ARFEU2G1187FB54B2F'",,"b''",,"b'Tel Basta'",0.0,220.36853,9,0.421,120.349,3,0.598,"b"I'm Poured Out Like Water"",1996,nan,0.24537072297213372,0.0,b'Lickerish',22050,0.0,0.0,9,-12.383,0,209.31,b'TRAICGE128F930DFDE'
2409,"b'SOAXAPU12A67020EF9'",7049,"b'Fair Warning'","b'ARNLO5S1187B9B80CC'",,"b'Pasadena CA'",,"b'Van Halen'",0.0,248.00608,1,1.0,184.012,4,0.0,"b'Dirty Movies" (Album Version)'",1981,0.5890156588598198,0.7446412459327763,0.5799889824287546,b'Fair Warning',22050,0.0,0.0,1,-6.635,1,238.887,b'TRAICHS128E0785545'
2410,"b'SOZMVGJ12A8AE4565D'",278726,"b'Howdy!'","b'ARHPPJK1187B9AC897'",,"b'Glasgow Scotland'",,"b'Teenage Fanclub'",0.0,204.77342,8,0.854,127.811,4,0.0,"b'The Sun Shines From You'",2000,0.6720729764093734,0.6848947229237031,0.511526435078575,b'Howdy!',22050,0.206,0.0,8,-5.013,1,195.622,b'TRAICIL128F42598E2'
2411,"b'SOWPNGV12AB0189556'",759579,"b'Epidemic'","b'ARWXJTT1187FB509FD'",53.95333,"b'York'",-1.08342,"b'Epidemic'",0.0,205.19138,2,0.374,129.333,4,0.92,"b'Catalyst (LP Version)'",0,nan,0.5356554665104188,0.3569041267802913,b'Epidemic',22050,0.16,0.0,2,-5.192,1,198.165,b'TRAICIO12903CBD65B'
2412,"b'SOCFKOX12A67ADAE95'",734782,"b'S\xc3\xa9ance'","b'ARB4ZRM1187B993147'",,"b''",,"b'Dark Fortress'",0.0,459.33669,1,0.017,115.37,4,0.0,"b'Ghastly Indoctrination'",2006,0.7099099374527287,0.6339327257785367,0.41652939963732327,b'S\xc3\xa9ance',22050,17.09,0.0,1,-7.57,1,459.337,b'TRAICJQ12903CF2681'
2413,"b'SOYMQXY12A6D4FC5BD'",227650,"b'Rise'","b'AR1DGSO1187FB59B15'",,"b''",,"b'Eddie Turner'",0.0,306.78159,2,0.591,91.084,4,0.686,"b'Rise'",2005,0.5317220984213001,0.4507431775216858,0.3312149897920565,b'Rise',22050,3.1,0.0,2,-6.398,0,287.852,b'TRAICKK128F421847C'
2414,"b'SOLPJPM12A8C141BDE'",221684,"b'Amor Y Ruleta'","b'AR2PT4M1187FB55B1A'",,"b''",,"b'Los Chichos'",0.0,242.80771,5,0.129,152.857,4,0.929,"b'Vuelve Junto A Mi'",1979,nan,0.5615899458566065,0.4205703072083738,b'Amor Y Ruleta',22050,0.0,0.0,5,-8.707,0,234.185,b'TRAICNK128F428E555'
2415,"b'SOELPYX12A8C141731'",174801,"b'Birmingham Jubilee Singers Vol. 2 (1927-1930)'","b'ARJSGPI1241B9C8855'",,"b''",,"b'Birmingham Jubilee Singers'",0.0,184.00608,10,0.469,81.647,4,0.753,"b'Toot Toot Dixie Bound'",0,nan,0.3383701545262613,0.0,b'Birmingham Jubilee Singers Vol. 2 (1927-1930)',22050,0.491,0.0,10,-14.886,1,178.12,b'TRAICPJ128F42A047C'
2416,"b'SOYBKEI12AB018884E'",816250,"b'Vintage Collections'","b'ARQGYP71187FB44566'",34.31109,"b'Mineola AR'",-94.02978,"b'Jimmy Wakely'",0.0,171.4673,0,0.052,88.314,7,0.388,"b'Midnight Wind'",0,0.0,0.39413853984589253,0.29153972708877773,b'Vintage Collections',22050,0.0,0.0,0,-13.683,1,165.965,b'TRAICRD12903CDE044'
2417,"b'SOGJQKY12A58A77A8D'",203257,"b'Night Cruiser'","b'ARDIKTV11F43A69FA4'",,"b''",,"b'Deodato'",0.0,378.09587,10,0.455,113.52,4,1.0,"b'Night Cruiser (Album Version)'",0,0.4944895175021134,0.5069768442453816,0.4141964814069906,b'Night Cruiser',22050,0.206,0.0,10,-13.362,0,355.753,b'TRAICUK128F425E594'
2418,"b'SOQZOSE12AB01898B0'",581894,"b'By Request'","b'ARKFYS91187B98E58F'",,"b''",,"b'Jeff & Sheri Easter'",0.0,241.99791,9,0.483,156.139,4,0.251,"b'There Is a Way'",0,nan,0.5352927355118197,0.385470550555821,b'By Request',22050,2.705,0.0,9,-8.17,1,232.588,b'TRAICXC12903CBC0FB'
2419,"b'SOTLUIS12AC468BB74'",780902,"b'The Unforgiven Vol. 2.5'","b'AR32JLC1187B9946AF'",,"b''",,"b'X-Raided'",0.0,247.37914,7,0.179,84.973,4,0.982,"b'Assisted Suicide 2.5'",0,nan,0.6245733790794018,0.438701670044784,b'The Unforgiven Vol. 2.5',22050,0.0,0.0,7,-10.069,1,237.9,b'TRAIDBZ12903CF5A37'
2420,"b'SOKFNSF12A8C13C425'",165397,"b'Lian Ai Tian Cai'","b'ARNNC731187FB55D14'",,"b''",,"b'Kary Ng'",0.0,188.36853,6,0.57,90.139,5,0.976,"b'Lian Ai Tian Chi'",0,nan,0.3722219265491462,0.35256398529732813,b'Lian Ai Tian Cai',22050,0.446,0.0,6,-3.616,0,185.353,b'TRAIDFK128F428A25D'
2421,"b'SOCONYN12A8AE48117'",280787,"b'Original Album Classics'","b'AR2BBHS1187FB4AE06'",,"b''",,"b'Jeff Beck Group'",0.0,340.34893,2,0.815,98.087,5,0.545,"b'Ice Cream Cakes'",1972,0.34759285077532753,0.5287363533324084,0.3213669967623554,b'Original Album Classics',22050,2.305,0.0,2,-13.637,1,330.002,b'TRAIDGE128F4260E9F'
